index,disease_name,description,Possible Steps,image_url
23,Potato : Healthy (బంగాళాదుంప: ఆరోగ్యకరమైన),"చాలా బంగాళాదుంపలకు అభివృద్ధి చెందడానికి స్థిరమైన తేమ స్థాయిలు అవసరం, కాబట్టి దుంపలు స్థాపించినప్పుడు రోజూ నీరు క్రమం తప్పకుండా నీరు.మీరు నీటిని బంగాళాదుంప మొక్కలు చేసినప్పుడు అది సుమారు 8-10 అంగుళాల నేల స్థాయికి చేరుకోవాలి.వేడి లేదా వెచ్చని సీజన్లలో బంగాళాదుంప మొక్కలకు రోజుకు రెండుసార్లు భారీ మొత్తంలో నేల త్వరగా ఎండిపోతుంది.","పోషకాలతో నిండి ఉంది.Pinterest లో భాగస్వామ్యం చేయండి.
యాంటీఆక్సిడెంట్లను కలిగి ఉంటుంది.బంగాళాదుంపలలో ఫ్లేవనాయిడ్లు, కెరోటినాయిడ్లు మరియు ఫినోలిక్ ఆమ్లాలు (4) వంటి సమ్మేళనాలు ఉన్నాయి.
రక్తంలో చక్కెర నియంత్రణను మెరుగుపరచవచ్చు.
జీర్ణ ఆరోగ్యాన్ని మెరుగుపరచవచ్చు.
సహజంగా గ్లూటెన్-ఫ్రీ.
నమ్మశక్యం కాని నింపడం.
చాలా బహుముఖ.",https://www.garden.eco/wp-content/uploads/2018/06/can-you-eat-potato-leaves.jpg
24,Raspberry : Healthy (రాస్ప్బెర్రీ: ఆరోగ్యకరమైన),"వసంతకాలం నుండి పంట తర్వాత వారానికి ఒక అంగుళం నీరు.అరుదుగా లోతైన నానబెట్టడం కంటే రెగ్యులర్ నీరు త్రాగుట మంచిది.మీ కోరిందకాయ పొదలు ఏవైనా “సక్కర్స్” లేదా చెరకులను వాలుగా ఉంచండి లేదా వరుసల నుండి బాగా పెరిగే చెరకులను ఉంచండి;మీరు వాటిని త్రవ్వకపోతే, వారు పోషకాలను దూరం చేస్తారు మరియు వచ్చే ఏడాది మీకు తక్కువ బెర్రీలు ఉంటాయి.","ఇవి పొటాషియంను అందిస్తాయి, గుండె పనితీరుకు అవసరం మరియు రక్తపోటును తగ్గిస్తాయని నిరూపించబడింది.రాస్ప్బెర్రీస్ లోని ఒమేగా -3 కొవ్వు ఆమ్లాలు స్ట్రోక్ మరియు గుండె జబ్బులను నివారించడంలో సహాయపడతాయి.అవి మాంగనీస్ అనే ఖనిజాన్ని కూడా కలిగి ఉంటాయి, ఇది ఆరోగ్యకరమైన ఎముకలు మరియు చర్మానికి అవసరం మరియు రక్తంలో చక్కెరను నియంత్రించడంలో సహాయపడుతుంది.",https://www.gardeningknowhow.com/wp-content/uploads/2009/04/raspberry.jpg
25,Soybean : Healthy (సోయాబీన్: ఆరోగ్యకరమైన),"సోయాబీన్స్ నేల గుండా నెట్టివేసే వరకు పడకలను నాటడం సమానంగా తేమగా ఉంచండి.పుష్పించే మరియు పాడ్ ఏర్పడేటప్పుడు క్రమం తప్పకుండా నీరు.ఓవర్ హెడ్ నీరు త్రాగుటను నివారించండి, దీనివల్ల పువ్వులు మరియు పాడ్లు పడిపోతాయి.మట్టి తేమను పరిరక్షించడానికి నేల 60 ° F (16 ° C) కంటే ఎక్కువ వేడెక్కుతున్నప్పుడు రక్షక కవచం.","ఫైబర్ అధికంగా ఉంటుంది
ప్రోటీన్ అధికంగా ఉంటుంది
సంతృప్త కొవ్వు తక్కువగా ఉంటుంది
కొలెస్ట్రాల్ ఉచితం
లాక్టోస్ ఉచితం
ఒమేగా -3 కొవ్వు ఆమ్లాల మంచి మూలం
యాంటీఆక్సిడెంట్ల మూలం
ఫైటోస్ట్రోజెన్లలో ఎక్కువ.",https://upload.wikimedia.org/wikipedia/commons/a/ac/Soybean_leaves.jpg
26,Squash : Powdery Mildew (స్క్వాష్: పొడి బూజు),"తెల్లటి పొడి మచ్చలు ఎగువ మరియు దిగువ ఆకు ఉపరితలాలపై ఏర్పడతాయి మరియు త్వరగా పెద్ద మచ్చలుగా విస్తరిస్తాయి.
పొడి బూజు మొక్కను బలహీనపరుస్తుంది మరియు పండు అకాలంగా పండిస్తుంది.సోకిన మొక్కలపై తక్కువ మరియు చిన్న పండ్లు పెరుగుతాయి.
వెచ్చని, పొడి పరిస్థితులలో, కొత్త బీజాంశాలు ఏర్పడతాయి మరియు వ్యాధిని సులభంగా వ్యాప్తి చేస్తాయి.
పొడి బూజు యొక్క లక్షణాలు మొదట మిన్నెసోటాలో వేసవి చివరి వరకు కనిపిస్తాయి.
సరైన అంతరం, మొక్కల నిల్వ మరియు కలుపు నియంత్రణ ద్వారా మొక్కల చుట్టూ మంచి గాలి కదలికను అందించండి.
గతంలో బూజు తెగులు దిగుబడి నష్టానికి దారితీసిన ప్రాంతంలో అవకాశం పెరుగుతున్నట్లయితే, శిలీంద్ర సంహారిణి అవసరం కావచ్చు.","ఒక టేబుల్ స్పూన్ బేకింగ్ సోడా మరియు ఒకటిన్నర టీస్పూన్ ద్రవ, నాన్-డిటర్జెంట్ సబ్బును ఒక గాలన్ నీటితో కలపండి మరియు మిశ్రమాన్ని మొక్కలపై సరళంగా పిచికారీ చేయండి.మౌత్ వాష్.మీ నోటిలోని సూక్ష్మక్రిములను చంపడానికి మీరు రోజూ ఉపయోగించే మౌత్ వాష్ పొడి బూజు బీజాంశాలను చంపడంలో కూడా ప్రభావవంతంగా ఉంటుంది.",https://extension.umn.edu/sites/extension.umn.edu/files/styles/caption_medium/public/powdery-mildew-2.jpg?itok=Un68av52
27,Strawberry : Leaf Scorch (స్ట్రాబెర్రీ: ఆకు దహనం),"ఆకు దహనం లక్షణాలు సాధారణ (మైకోస్ఫెరెల్లా) ఆకు స్పాట్ యొక్క ప్రారంభ దశలతో సమానంగా ఉంటాయి, సక్రమంగా ముదురు రంగు ple దా రంగు మచ్చలు ఎగువ ఆకు ఉపరితలంపై చెల్లాచెదురుగా ఉన్నాయి.మచ్చలు విస్తరిస్తున్నప్పుడు, అవి తారు చుక్కల వలె కనిపించడం ప్రారంభిస్తాయి మరియు వాస్తవానికి ఫంగస్ యొక్క నల్ల ఫలాలు కాస్తాయి (ఎకర్విలి) పేరుకుపోతాయి.మచ్చల కేంద్రాలు ple దా రంగులో ఉంటాయి (మైకోస్ఫెరెల్లా ఆకు ప్రదేశంలో అవి తెల్లగా ఉంటాయి) మరియు బాగా నిర్వచించబడిన గాయం సరిహద్దు లేదు.భారీ ఇన్ఫెక్షన్లలో, ఈ ప్రాంతాలు కలిసిపోతాయి మరియు గాయాల మధ్య కణజాలం తరచుగా పర్పుల్ నుండి ప్రకాశవంతమైన ఎరుపు రంగును సాగు, ఉష్ణోగ్రత లేదా ఇతర కారకాలపై ఆధారపడి ఉంటుంది.ఆకులు చివరికి గోధుమ రంగు, ఎండిపోతాయి మరియు మార్జిన్ల వద్ద వంకరగా ఉంటాయి, ఆకుకు కాలిపోయిన రూపాన్ని ఇస్తుంది.అసర్వూలి మరియు కోనిడియల్ పదనిర్మాణ శాస్త్రం యొక్క పరిశీలన ఈ అధునాతన వ్యాధి దశలో ఆకు స్పాట్ మరియు లీఫ్ స్కార్చ్ మధ్య తేడాను గుర్తించడంలో సహాయపడుతుంది.ఆకు స్కార్చ్ గాయాల యొక్క ఎగువ ఆకు ఉపరితలాలపై, మెరుస్తున్న బీజాంశ ద్రవ్యరాశి మరియు చీకటి అపోథెసియాతో ఎసెర్వులి చీకటిగా ఉంటుంది.పెటియోల్ గాయాలు పొడుగుగా ఉంటాయి, మునిగిపోతాయి, పర్పుల్ నుండి గోధుమ రంగుతో ఉంటాయి మరియు పెటియోల్‌ను కదిలించడం ద్వారా ఆకును చంపగలవు.రన్నర్లు, పండ్ల కాండాలు, పండ్లు మరియు టోపీలు కూడా సోకినవి.మొక్కలు బలహీనపడవచ్చు మరియు కిరీటాల సంఖ్య మరియు శక్తి తగ్గించబడతాయి.సంక్రమణ మొక్కలకు శీతాకాలం మరియు కరువు ఒత్తిడికి దారితీస్తుంది.తీవ్రమైన ముట్టడిలో, పువ్వులు మరియు పండ్లు చనిపోవచ్చు.","స్ట్రాబెర్రీ మొక్కలపై ఆకు కలవరం నిరాశపరిచినప్పటికీ, తోటలో వ్యాప్తి చెందకుండా ఉండటానికి ఇంటి తోటమాలిని ఉపయోగించే కొన్ని వ్యూహాలు ఉన్నాయి.స్ట్రాబెర్రీ లీఫ్ స్కార్చ్ కంట్రోల్ యొక్క ప్రాధమిక సాధనాలు ఎల్లప్పుడూ నివారణగా ఉండాలి.సోకిన మొక్కల పడిపోయిన ఆకులపై ఈ ఫంగల్ పాథోజెన్ ఓవర్‌వింటర్‌లు ఉన్నందున, సరైన తోట పారిశుధ్యం కీలకం.స్ట్రాబెర్రీ ప్యాచ్ నుండి సోకిన తోట శిధిలాలను తొలగించడం, అలాగే కొత్త స్ట్రాబెర్రీ మార్పిడి తరచుగా స్థాపించడం ఇందులో ఉంది.కొత్త మొక్కల పెంపకం మరియు స్ట్రాబెర్రీ పాచెస్ యొక్క సృష్టి స్థిరమైన స్ట్రాబెర్రీ పంటను నిర్వహించడానికి కీలకం, ఎందుకంటే పాత మొక్కలు తీవ్రమైన సంక్రమణ సంకేతాలను చూపించే అవకాశం ఉంది.",https://content.ces.ncsu.edu/media/images/17531_IMG_2126.JPG
28,Strawberry : Healthy (స్ట్రాబెర్రీ: ఆరోగ్యకరమైన),"వారికి ఎండ స్థలాన్ని కనుగొనండి ఎందుకంటే వారు ఇష్టపడతారు మరియు చాలా కాంతి అవసరం.వారు ఉదయం సూర్యుడిని స్వీకరించే ప్రదేశాన్ని నేను ఇష్టపడతాను.
మీరు వాటిని కుండలు మరియు/లేదా ఇతర కంటైనర్లలో కలిగి ఉంటే, సూర్యకాంతిని మార్చడం వల్ల పగటిపూట వాటిని తరలించడం మంచిది.
అవి దాహం వేసిన మొక్కలు.ప్రతిరోజూ వాటిని నీరు పెట్టండి, ముఖ్యంగా వారు పండ్లను ఉత్పత్తి చేస్తుంటే.ఉదయం దీన్ని చేయడం మరియు వ్యాధి నివారణకు ఆకులను తడి చేయకుండా ఉండటం మంచిది.
తీవ్రమైన వాతావరణ పరిస్థితులు మరియు గాలి నుండి వారిని కాపలాగా ఉంచండి.దయచేసి వారు సూర్యరశ్మిని ఇష్టపడినా, ప్రత్యక్ష మధ్యాహ్నం సూర్యకాంతికి గురవుతున్నట్లు గమనించండి.
మంచి పారుదల కోసం కుండలను తనిఖీ చేయండి.
కలుపు మొక్కలు మరియు అవాంఛిత మొక్కలను అదుపులో ఉంచండి.
స్ట్రాబెర్రీలను ఉత్పత్తి చేయడానికి వారికి చాలా శక్తి అవసరం కాబట్టి మీరు వాటిని ఫలదీకరణం చేయాలి.సమతుల్య ఎరువులు కొనండి (10-10-10, 12-12-12, మొదలైనవి).దిశలను అనుసరించండి ఎందుకంటే ఎక్కువ ఎరువులు పండ్ల దిగుబడిని తగ్గిస్తాయి మరియు ఇది రన్నర్ ఉత్పత్తిని కూడా ప్రేరేపిస్తుంది.","స్ట్రాబెర్రీ యొక్క గుండె ఆకారంలో ఉన్న సిల్హౌట్ ఈ పండు మీకు మంచిదని మొదటి క్లూ.ఈ శక్తివంతమైన చిన్న ప్యాకేజీలు మీ హృదయాన్ని రక్షిస్తాయి, హెచ్‌డిఎల్ (మంచి) కొలెస్ట్రాల్‌ను పెంచండి, మీ రక్తపోటును తగ్గిస్తాయి మరియు క్యాన్సర్ నుండి కాపలాగా ఉంటాయి.

విటమిన్లు, ఫైబర్ మరియు ముఖ్యంగా అధిక స్థాయిలో పాలిఫెనాల్స్ అని పిలువబడే యాంటీఆక్సిడెంట్లు, స్ట్రాబెర్రీలు సోడియం లేని, కొవ్వు రహిత, కొలెస్ట్రాల్ లేని, తక్కువ కేలరీల ఆహారం.అవి యాంటీఆక్సిడెంట్ సామర్థ్యంలో మొదటి 20 పండ్లలో ఒకటి మరియు మాంగనీస్ మరియు పొటాషియం యొక్క మంచి మూలం.కేవలం ఒక సేవ - సుమారు ఎనిమిది స్ట్రాబెర్రీలు - నారింజ కన్నా ఎక్కువ విటమిన్ సి ను అందిస్తుంది.",https://www.canr.msu.edu/uploads/images/7-12-11-MARK-plhstrw4.jpg
29,Tomato : Bacterial Spot (టమోటా: బాక్టీరియల్ స్పాట్),"టమోటా యొక్క బాక్టీరియల్ స్పాట్ అనేది వినాశకరమైన వ్యాధి, ఇది తీవ్రమైన సందర్భాల్లో, గుర్తు చేయలేని పండ్లకు మరియు మొక్కల మరణానికి కూడా దారితీస్తుంది.టమోటాలు పెరిగిన చోట బాక్టీరియల్ స్పాట్ సంభవించవచ్చు, కాని వెచ్చని, తడి వాతావరణంలో, అలాగే గ్రీన్హౌస్లలో చాలా తరచుగా కనిపిస్తుంది.ఈ వ్యాధి తరచుగా విస్కాన్సిన్లో ఒక సమస్య. బాక్టీరియల్ స్పాట్ ఆకులు, కాండం మరియు పండ్లతో సహా టమోటా మొక్క యొక్క భూమి భాగాలన్నింటినీ ప్రభావితం చేస్తుంది.బాక్టీరియల్ స్పాట్ ఆకులపై చిన్నది (అంగుళాల కన్నా తక్కువ), కొన్నిసార్లు నీరు-నానబెట్టిన (అనగా, తడి-కనిపించే) వృత్తాకార ప్రాంతాలు.మచ్చలు మొదట్లో పసుపు-ఆకుపచ్చగా ఉండవచ్చు, కానీ వారి వయస్సులో గోధుమ-ఎరుపు రంగుకు ముదురు రంగులో ఉంటాయి.వ్యాధి తీవ్రంగా ఉన్నప్పుడు, విస్తృతమైన ఆకు పసుపు మరియు ఆకు నష్టం కూడా సంభవిస్తుంది.ఆకుపచ్చ పండ్ల మీద, మచ్చలు సాధారణంగా చిన్నవి, పెంచబడతాయి మరియు పొక్కులా ఉంటాయి మరియు పసుపు రంగులో ఉండవచ్చు.పండు పరిపక్వం చెందుతున్నప్పుడు, మచ్చలు విస్తరిస్తాయి (గరిష్టంగా ¼ అంగుళాల పరిమాణానికి చేరుకుంటాయి) మరియు గోధుమ రంగు, గజ్జి మరియు కఠినంగా మారుతాయి.పరిపక్వ మచ్చలు పెంచవచ్చు లేదా పెరిగిన అంచులతో మునిగిపోవచ్చు.","కలుషితమైన విత్తనం లేదా మొలకలపై బ్యాక్టీరియా స్పాట్ పాథోజెన్‌లను ప్రవేశపెట్టకుండా నిరోధించడానికి మొక్కల వ్యాధికారక రహిత విత్తనం లేదా మార్పిడి.శుభ్రమైన విత్తన మూలం అందుబాటులో లేకపోతే లేదా మీ విత్తనం కలుషితమని మీరు అనుమానించినట్లయితే, విత్తనాలను 122 ° F వద్ద 25 నిమిషాలు నీటిలో నానబెట్టండి.వ్యాధికారకాలను చంపడానికి.ఆకులను పొడిగా ఉంచడానికి మరియు వ్యాధికారక వ్యాప్తిని నివారించడానికి, స్థాపించబడిన మొక్కల యొక్క ఓవర్ హెడ్ నీరు త్రాగుట (ఉదా., ఒక మంత్రదండం లేదా స్ప్రింక్లర్‌తో) నివారించండి మరియు బదులుగా బిందు-టేప్ లేదా సోకర్-హోస్‌ను ఉపయోగించండి.వ్యాప్తిని నివారించడానికి, మొక్కలను తడిగా ఉన్నప్పుడు (ఉదా., మంచు నుండి) నిర్వహించవద్దు మరియు మామూలుగా 10% బ్లీచ్ ద్రావణం లేదా (మంచి) 70% ఆల్కహాల్ (ఉదా., ఆల్కహాల్ రుద్దడం) తో సాధనాలను స్టెరిలైజ్ చేయండి.బాక్టీరియల్ స్పాట్ పునరావృత సమస్యగా ఉన్న చోట, టమోటాపై వాడటానికి నమోదు చేయబడిన రాగి ఆధారిత ఉత్పత్తుల నివారణ అనువర్తనాలను ఉపయోగించడాన్ని పరిగణించండి, ముఖ్యంగా వెచ్చని, తడి వ్యవధిలో.అయితే గుర్తుంచుకోండి, అధికంగా లేదా సుదీర్ఘకాలం ఉపయోగించినట్లయితే, రాగి ఇకపై వ్యాధిని నియంత్రించకపోవచ్చు.మీరు ఎంచుకున్న ఉత్పత్తి యొక్క అన్ని లేబుల్ సూచనలను చదవండి మరియు అనుసరించండి, మీరు దానిని సురక్షితమైన మరియు అత్యంత ప్రభావవంతమైన పద్ధతిలో ఉపయోగిస్తున్నారని నిర్ధారించుకోండి.",https://www.growingproduce.com/wp-content/uploads/2019/08/bacterial_spot_tomato.jpg
30,Tomato : Early Blight (టొమాటో: ప్రారంభ ముడత),"ప్రారంభ ముడత చాలా సాధారణమైన టమోటా వ్యాధులలో ఒకటి, టమోటాలు పెరిగిన చోట దాదాపు ప్రతి సీజన్‌లో జరుగుతుంది.
ఇది ఆకులు, పండ్లు మరియు కాండాలను ప్రభావితం చేస్తుంది మరియు సాగులను ఉపయోగించినప్పుడు మరియు వాతావరణం అనుకూలంగా ఉన్నప్పుడు తీవ్రంగా పరిమితం చేస్తుంది.
తీవ్రమైన డిఫోలియేషన్ సంభవిస్తుంది మరియు పండుపై సన్‌స్కాల్డ్ వస్తుంది.
మిన్నెసోటాలో ఫీల్డ్ మరియు హై టన్నెల్ టమోటా ఉత్పత్తి రెండింటిలో ప్రారంభ ముడత సాధారణం.","గాలి ప్రసరణను మెరుగుపరచడానికి మరియు శిలీంధ్ర సమస్యలను తగ్గించడానికి మొక్కలను ఎండు ద్రాక్ష లేదా వాటా మొక్కలు.
ప్రతి కట్ తర్వాత మీ కత్తిరింపు కత్తెరలను (ఒక భాగం బ్లీచ్ 4 భాగాల నీటికి) క్రిమిసంహారక చూసుకోండి.
మొక్కల క్రింద మట్టిని శుభ్రంగా మరియు తోట శిధిలాలు లేకుండా ఉంచండి.బీజాంశం వృక్షసంపదపైకి తిరిగి రాకుండా నిరోధించడానికి సేంద్రీయ కంపోస్ట్ పొరను జోడించండి.
బిందు నీటిపారుదల మరియు నానబెట్టిన గొట్టాలను ఆకులు పొడిగా ఉంచడంలో సహాయపడతాయి.
ఉత్తమ నియంత్రణ కోసం, రాగి ఆధారిత శిలీంద్రనాశకాలను ప్రారంభించండి, వ్యాధి సాధారణంగా కనిపిస్తుంది లేదా వాతావరణ సూచనలు తడి వాతావరణం యొక్క సుదీర్ఘకాలం అంచనా వేసినప్పుడు.ప్రత్యామ్నాయంగా, వ్యాధి మొదట కనిపించినప్పుడు చికిత్సను ప్రారంభించండి మరియు ప్రతి 7-10 రోజులకు అవసరమైనంత కాలం పునరావృతం చేయండి.
రాగి మరియు పైరెత్రిన్లను కలిగి ఉన్న బోనిడ్ ® గార్డెన్ డస్ట్ అనేక కీటకాల దాడులు మరియు శిలీంధ్ర సమస్యలకు సురక్షితమైన, ఒక-దశ నియంత్రణ.ఉత్తమ ఫలితాల కోసం, సన్నని యూనిఫాం ఫిల్మ్ లేదా ధూళితో ఆకుల టాప్స్ మరియు అండర్సైడ్ రెండింటినీ కవర్ చేయండి.ఆకుల సాంద్రతను బట్టి, 10 oz 625 చదరపు అడుగుల వరకు ప్రతి 7-10 రోజులకు అవసరమైన విధంగా, అవసరమైన విధంగా అనువర్తనాలను పునరావృతం చేస్తుంది.",https://extension.umn.edu/sites/extension.umn.edu/files/styles/large/public/early-blight-leaf-tomato.jpg?itok=woYQQlrF
31,Tomato : Late Blight (టమోటా: లేట్ బ్లైట్),"ఓమైసెట్ ఫైటోఫ్తోరా ఇన్ఫెస్టాన్స్ వల్ల చివరి ముడత వస్తుంది.ఓమైసెట్స్ అనేది ఫంగస్ లాంటి జీవులు, ఇవి నీటి అచ్చులు అని కూడా పిలుస్తారు, కానీ అవి నిజమైన శిలీంధ్రాలు కాదు.
పి. ఇన్ఫెస్టన్లు యొక్క అనేక విభిన్న జాతులు ఉన్నాయి.వీటిని క్లోనల్ వంశాలు అంటారు మరియు సంఖ్య కోడ్ ద్వారా నియమించబడతాయి (అనగా యుఎస్ -23).చాలా క్లోనల్ వంశాలు టమోటా మరియు బంగాళాదుంప రెండింటినీ ప్రభావితం చేస్తాయి, కాని కొన్ని వంశాలు ఒక హోస్ట్‌కు లేదా మరొకదానికి ప్రత్యేకమైనవి. లేట్ ముడత టమోటా మరియు బంగాళాదుంప యొక్క వినాశకరమైన వ్యాధి, టమోటా మొక్కల ఆకులు, కాండం మరియు పండ్లను సోకుతుంది.
ఈ వ్యాధి పొలాలలో త్వరగా వ్యాపిస్తుంది మరియు చికిత్స చేయకపోతే మొత్తం పంట వైఫల్యానికి దారితీస్తుంది.
బంగాళాదుంప యొక్క చివరి ముడత 1840 ల చివరలో ఐరిష్ బంగాళాదుంప కరువుకు కారణమైంది.","టమోటా లేట్ బ్లైట్‌ను నియంత్రించడంలో పారిశుధ్యం మొదటి దశ.తోట ప్రాంతం నుండి అన్ని శిధిలాలు మరియు పడిపోయిన పండ్లను శుభ్రం చేయండి.విస్తరించిన గడ్డకట్టడం అసంభవం లేని వెచ్చని ప్రాంతాల్లో ఇది చాలా అవసరం మరియు చివరి ముడత టమోటా వ్యాధి పడిపోయిన పండ్లలో ఓవర్‌వింటర్ చేస్తుంది.ప్రస్తుతం, చివరి టమోటా ముడతకు నిరోధక టొమాటో యొక్క జాతులు అందుబాటులో లేవు, కాబట్టి మొక్కలను వారానికి కనీసం రెండుసార్లు తనిఖీ చేయాలి.తడి పరిస్థితులలో చివరి ముడత లక్షణాలు ఎక్కువగా సంభవించే అవకాశం ఉన్నందున, ఆ సమయాల్లో ఎక్కువ జాగ్రత్తలు తీసుకోవాలి.ఇంటి తోటమాలి కోసం, మనేబ్, మాన్‌కోజెబ్, క్లోరోథానోలిల్ లేదా స్థిర రాగిని కలిగి ఉన్న శిలీంద్రనాశకాలు చివరి టమోటా ముడత నుండి మొక్కలను రక్షించడంలో సహాయపడతాయి.పెరుగుతున్న సీజన్ అంతటా పదేపదే దరఖాస్తులు అవసరం, ఎందుకంటే ఈ వ్యాధి ఎప్పుడైనా సమ్మె చేయగలదు.సేంద్రీయ తోటమాలి కోసం, ఉపయోగం కోసం కొన్ని స్థిర రాగి ఉత్పత్తులు ఆమోదించబడ్డాయి;లేకపోతే, సోకిన అన్ని మొక్కలను వెంటనే తీసివేసి నాశనం చేయాలి.","https://www.canr.msu.edu/contentAsset/image/e97d1ef0-5b55-49b0-ab4e-c57dcbeca65e/fileAsset/filter/Resize,Jpeg/resize_w/750/jpeg_q/80"
32,Tomato : Leaf Mold (టమోటా: ఆకు అచ్చు),"టొమాటో ఆకు అచ్చు అనేది ఒక ఫంగల్ వ్యాధి, ఇది ఆకు తడి యొక్క ఎక్కువ కాలం ఉన్నప్పుడు అభివృద్ధి చెందుతుంది మరియు సాపేక్ష ఆర్ద్రత ఎక్కువగా ఉంటుంది (85 శాతం కంటే ఎక్కువ).ఈ తేమ అవసరం కారణంగా, ఈ వ్యాధి ప్రధానంగా హూఫౌస్ మరియు గ్రీన్హౌస్లలో కనిపిస్తుంది.టొమాటో ఆకు అచ్చు వసంత early తువు ఉష్ణోగ్రత (50.9 డిగ్రీల ఫారెన్‌హీట్) లేదా వేసవి యొక్క లక్షణం (90 ఎఫ్) సమయంలో అభివృద్ధి చెందుతుంది.సరైన ఉష్ణోగ్రత టమోటా ఆకు అచ్చు 70 లలో తక్కువ.

వ్యాధి యొక్క లక్షణాలు ఎగువ ఆకు ఉపరితలంపై పసుపు మచ్చలు.ఆలివ్-గ్రీన్ బీజాంశాల యొక్క వివిక్త ద్రవ్యరాశిని ప్రభావిత ఆకుల దిగువ భాగంలో చూడవచ్చు.","టమోటా మొక్కలను శిలీంద్ర సంహారిణితో చికిత్స చేసేటప్పుడు, నేల పైన ఉన్న మొక్క యొక్క అన్ని ప్రాంతాలను, ముఖ్యంగా ఆకుల దిగువ భాగంలో, వ్యాధి తరచుగా ఏర్పడుతుంది.ఆకు అచ్చు సమస్యలకు చికిత్స చేయడానికి కాల్షియం క్లోరైడ్ ఆధారిత స్ప్రేలు సిఫార్సు చేయబడ్డాయి.సేంద్రీయ శిలీంద్ర సంహారిణి ఎంపికలు కూడా అందుబాటులో ఉన్నాయి.",https://www.gardeningknowhow.com/wp-content/uploads/2018/04/tomato-leaf-mold-400x300.jpg
33,Tomato : Septoria Leaf Spot (టమోటా: సెప్టోరియా లీఫ్ స్పాట్),"సెప్టోరియా లీఫ్ స్పాట్ సెప్టోరియా లైకోపెర్సిసి అనే ఫంగస్ వల్ల వస్తుంది.ఇది టమోటా ఆకుల యొక్క అత్యంత విధ్వంసక వ్యాధులలో ఒకటి మరియు తడి, తేమతో కూడిన వాతావరణం ఎక్కువ కాలం కొనసాగే ప్రాంతాల్లో చాలా తీవ్రంగా ఉంటుంది. సెప్టోరియా ఆకు స్పాట్ సాధారణంగా మొదటి పండ్ల సెట్ల తర్వాత దిగువ ఆకులపై కనిపిస్తుంది.మచ్చలు వృత్తాకారంగా ఉంటాయి, ముదురు గోధుమ రంగు మార్జిన్‌లతో 1/16 నుండి 1/4 అంగుళాల వ్యాసం మరియు చిన్న నల్ల ఫలాలు కాస్తాయి.లక్షణంగా, ఆకుకు చాలా మచ్చలు ఉన్నాయి.ఈ వ్యాధి పురాతన నుండి చిన్న పెరుగుదల వరకు విస్తరిస్తుంది.ఆకు గాయాలు చాలా ఉంటే, ఆకులు కొద్దిగా పసుపు రంగులోకి మారుతాయి, అప్పుడు గోధుమ రంగు, ఆపై వాడిపోతాయి.పండ్ల సంక్రమణ చాలా అరుదు.","వ్యాధి ఆకులు తొలగించండి.
మొక్కల చుట్టూ గాలి ప్రసరణను మెరుగుపరచండి.
మొక్కల బేస్ చుట్టూ రక్షక కవచం.మల్చింగ్ స్ప్లాషింగ్ మట్టిని తగ్గిస్తుంది, ఇందులో శిధిలాలతో సంబంధం ఉన్న ఫంగల్ బీజాంశాలు ఉండవచ్చు.నేల వేడెక్కిన తర్వాత రక్షక కవచాన్ని వర్తించండి.
ఓవర్ హెడ్ నీరు త్రాగుట ఉపయోగించవద్దు.ఓవర్ హెడ్ నీరు త్రాగుట సంక్రమణను సులభతరం చేస్తుంది మరియు వ్యాధిని వ్యాపిస్తుంది.ఆకులను పొడిగా ఉంచడానికి మొక్క యొక్క బేస్ వద్ద సోకర్ గొట్టం ఉపయోగించండి.రోజు ప్రారంభంలో నీరు.
కలుపు మొక్కలను నియంత్రించండి.నైట్ షేడ్ మరియు హార్సెనెట్టిల్ తరచుగా సెప్టోరియా లీఫ్ స్పాట్ యొక్క అతిధేయలు మరియు తోట సైట్ చుట్టూ నిర్మూలించాలి.
పంట భ్రమణాన్ని ఉపయోగించండి.వచ్చే ఏడాది వ్యాధిగ్రస్తులైన టమోటాలు పెరిగిన అదే ప్రదేశంలో టమోటాలు తిరిగి నాటవద్దు.ఈ ప్రాంతాల్లో టమోటాలను తిరిగి నాటడానికి 1-2 సంవత్సరాలు వేచి ఉండండి.
శిలీంద్ర సంహారిణి స్ప్రేలను ఉపయోగించండి.",https://www.missouribotanicalgarden.org/portals/0/Gardening/Gardening%20Help/images/Pests/Septoria_Leaf_Spot_of_Tomato187.jpg
